worker_id,latitude,longitude,rainfall_mm,orders_accepted,orders_completed,is_active,gps_movement_km,rejected_orders,session_interactions,distance_from_event,claim_count_last_7_days,weather_api_1_mm,weather_api_2_mm,weather_api_3_mm,weather_disagreement_mm,claim_hour,trigger_met,location_check_pass,behavior_check_pass,activity_check_pass,activity_failed_checks,activity_validation_score,activity_validation_reasons,passive_presence_flag,official_data_check_pass,calculated_distance_km,gps_spoof_flag,duplicate_claim_flag,time_pattern_flag,fraud_label
2649,12.942480780585436,77.63471639475792,73.64,9,3,1,9.89,5,32,5.9,3,73.67,71.63,75.63,4.0,11,1,0,0,0,1,0.8,too many rejected orders,0,1,5.42,0,0,0,0
1352,13.026589947329226,77.61764069657937,114.14,6,0,1,2.24,7,17,6.13,1,118.67,118.86,104.89,13.97,12,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,6.6,0,0,0,1
2812,13.016664413945168,77.61228071598833,84.95,7,0,0,1.4,8,16,5.1,1,85.6,85.61,83.63,1.97,21,1,0,1,0,1,0.8,worker not logged in,0,1,5.36,0,0,0,1
1491,12.972725996408968,77.62403936419463,3.19,4,3,0,9.26,3,16,3.15,0,2.63,2.16,4.79,2.63,11,0,0,1,0,1,0.8,worker not logged in,0,0,3.19,0,0,0,1
2498,12.953898941378448,77.52161541451811,83.94,0,0,1,0.16,7,2,7.78,2,83.11,86.11,82.6,3.51,8,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,8.15,0,0,0,1
3399,13.016597313428186,77.52312609397657,50.05,6,1,1,4.96,7,24,9.19,1,54.13,53.22,42.81,11.32,10,1,0,1,0,1,0.8,too many rejected orders,0,1,9.22,0,0,0,1
3382,12.931866914931012,77.59155765018794,38.32,8,3,0,10.82,5,30,4.68,0,32.69,42.97,39.3,10.28,6,0,0,1,0,1,0.8,worker not logged in,0,1,4.43,0,0,0,1
3178,12.987281215922302,77.58669304469272,5.08,6,6,1,9.06,2,29,1.46,1,0.0,15.24,0.0,15.24,8,0,0,1,1,0,1.0,genuine activity verified,0,0,1.94,0,0,0,1
2235,13.062506359635734,77.61779239376193,83.64,3,0,0,0.0,3,12,10.52,1,82.86,83.59,84.47,1.61,14,1,0,1,0,1,0.8,worker not logged in,0,1,10.42,1,0,0,1
2398,12.979814227290058,77.59540067608734,65.96,7,3,1,4.01,4,25,1.33,1,62.9,66.25,68.74,5.84,21,1,1,1,1,0,1.0,genuine activity verified,0,1,0.92,0,0,0,0
1750,12.940575620829536,77.61787459737816,68.93,8,1,1,4.24,9,24,4.41,3,76.34,54.76,75.68,21.58,14,1,1,0,0,1,0.8,too many rejected orders,0,0,4.27,0,0,0,0
3302,12.988014748106862,77.54477618921754,65.1,12,7,1,22.76,8,42,5.67,0,76.48,65.28,53.53,22.95,19,1,0,1,0,1,0.8,too many rejected orders,0,0,5.7,0,0,0,0
2193,12.952799651239387,77.59417021718365,31.76,0,0,1,0.0,10,1,1.86,1,21.48,32.6,41.2,19.72,10,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,2.09,0,0,0,1
2929,12.915835366249864,77.5409577304817,81.12,2,0,1,0.0,2,6,8.79,1,76.14,83.92,83.3,7.78,14,1,0,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,8.5,1,0,0,1
1899,12.999641441074886,77.61007431737485,48.13,0,0,1,0.15,11,1,3.13,1,42.15,46.23,56.02,13.87,0,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,3.54,0,0,1,1
2851,13.016313376021989,77.51946859830547,60.14,7,0,1,2.78,9,25,9.62,1,56.25,58.56,65.6,9.35,10,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,9.54,0,0,0,1
1561,12.959163733117098,77.60853240394164,50.98,6,4,1,17.18,5,33,2.06,0,50.8,52.81,49.33,3.48,0,1,1,1,0,1,0.8,too many rejected orders,0,1,2.05,0,0,1,1
2834,12.95651057303615,77.53584002476411,67.5,0,0,1,0.0,6,2,6.98,0,61.15,69.13,72.23,11.07,16,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,6.58,0,0,0,1
1114,12.933137384355128,77.57925888827113,79.3,6,0,0,1.35,7,18,4.38,3,77.19,81.52,79.2,4.33,18,1,1,0,0,1,0.8,worker not logged in,0,1,4.59,0,0,0,0
1262,12.965602575981297,77.63039710765797,16.83,2,0,1,0.79,2,5,3.76,0,21.01,10.36,19.13,10.64,13,0,0,1,0,1,0.8,no deliveries completed,0,0,3.94,0,0,0,0
1880,12.949105264683073,77.60369519954394,34.79,10,10,1,35.63,2,44,2.25,1,44.35,24.74,35.27,19.61,8,0,0,1,1,0,1.0,genuine activity verified,0,0,2.69,0,0,0,1
2205,12.93115869253187,77.52877359105102,45.09,0,0,1,0.12,6,2,8.59,0,44.18,43.7,47.38,3.68,6,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,8.43,0,0,0,1
2778,13.047286753215985,77.56770424621224,45.51,7,2,1,6.67,8,30,8.76,0,42.93,53.36,40.26,13.1,1,0,0,1,0,1,0.8,too many rejected orders,0,1,8.91,0,0,1,1
1897,12.99025971266998,77.53454485898092,58.27,8,5,0,13.49,5,34,6.53,1,66.12,49.03,59.66,17.1,15,1,0,1,0,1,0.8,worker not logged in,0,1,6.83,0,0,0,1
1046,12.994495804321174,77.52680966001579,13.73,10,8,1,20.07,4,53,7.51,1,9.5,17.09,14.59,7.6,10,0,0,1,1,0,1.0,genuine activity verified,0,0,7.77,0,0,0,0
1813,13.006935982757298,77.59930652704536,90.97,0,0,1,0.19,5,2,4.15,1,90.66,103.26,78.98,24.28,22,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,3.96,0,0,0,1
2097,13.002441448670393,77.6170119337424,35.81,4,4,1,9.03,0,23,3.82,1,38.24,35.95,33.24,4.99,16,0,0,1,1,0,1.0,genuine activity verified,0,1,4.2,0,0,0,0
2359,13.050883292444256,77.73270688773418,56.3,8,1,0,1.85,8,23,17.01,0,40.63,68.04,60.24,27.41,16,1,0,1,0,1,0.8,worker not logged in,0,0,17.37,0,0,0,1
2610,12.98250210491886,77.61870507259519,32.99,4,3,1,5.62,0,18,3.19,0,31.16,27.08,40.72,13.64,7,0,0,1,1,0,1.0,genuine activity verified,0,0,2.88,0,0,0,0
1619,12.960838780629574,77.59412356596457,18.64,0,0,1,0.09,9,0,1.14,4,23.97,12.57,19.39,11.4,10,0,0,0,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,1.2,0,1,0,1
2526,12.989138544991066,77.58366439125,68.39,7,1,1,4.49,7,20,2.62,5,68.47,67.46,69.25,1.79,15,1,1,0,0,1,0.8,too many rejected orders,0,1,2.28,0,1,1,0
2578,12.985267635438326,77.5516772269175,78.16,0,0,1,0.11,10,2,4.77,1,84.5,71.8,78.17,12.7,10,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,4.89,0,0,0,0
2941,12.956293589565432,77.57699681312998,66.78,2,0,1,0.0,3,9,2.56,3,75.67,56.86,67.83,18.8,12,1,1,0,0,2,0.6,no deliveries completed; gps movement too low,0,0,2.56,0,0,0,1
2305,13.002531803765597,77.62222334313594,58.14,14,5,1,13.48,11,50,4.61,1,54.66,52.74,67.03,14.29,14,1,1,1,0,1,0.8,too many rejected orders,0,1,4.56,0,0,0,1
3026,12.97744948227862,77.56079337891492,69.72,5,1,1,2.1,5,20,4.21,1,65.2,71.54,72.42,7.22,11,1,1,1,0,1,0.8,too many rejected orders,0,1,3.72,0,0,0,0
1554,12.963429220487708,77.59815707481752,24.79,9,8,0,25.85,2,49,1.44,0,24.71,19.36,30.32,10.97,10,0,0,1,0,1,0.8,worker not logged in,0,0,0.99,0,0,0,1
2779,12.895985110091651,77.58988775649836,78.04,13,5,1,13.74,9,53,8.83,2,73.21,77.85,83.06,9.86,15,1,0,1,0,1,0.8,too many rejected orders,0,1,8.42,1,0,0,0
1114,13.080265663564964,77.76420851632108,90.02,5,0,1,0.0,6,15,20.0,1,86.27,100.77,83.01,17.77,12,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,21.99,1,0,0,1
1256,13.010213684489711,77.5407681760998,51.32,9,6,1,14.02,6,47,6.9,1,44.06,58.48,51.42,14.42,6,1,0,1,0,1,0.8,too many rejected orders,0,1,7.24,0,0,0,0
3161,13.072734259008358,77.58959605116672,18.57,10,4,1,10.64,6,45,11.52,3,21.59,19.8,14.34,7.25,18,0,0,0,0,1,0.8,too many rejected orders,0,0,11.26,0,0,0,1
2187,12.955952099867174,77.53765071555185,91.36,4,0,0,0.0,4,12,6.89,2,82.35,93.4,98.33,15.98,13,1,0,1,0,1,0.8,worker not logged in,0,1,6.41,0,0,0,1
2552,12.950051524138038,77.5790885649612,49.72,14,11,1,31.99,5,63,3.33,0,56.16,42.57,50.42,13.59,22,0,0,1,0,1,0.8,too many rejected orders,0,1,2.93,0,0,0,0
2508,12.92722315878243,77.58071627271539,102.18,8,0,1,0.0,8,23,5.16,0,107.32,102.68,96.52,10.8,10,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,5.16,0,0,0,1
2737,12.979945676259481,77.62839520104933,59.7,11,3,1,11.94,10,46,4.03,0,62.75,55.08,61.27,7.67,13,1,1,1,0,1,0.8,too many rejected orders,0,1,3.78,0,0,0,1
1613,12.979692727222334,77.57661333843129,34.4,0,0,1,0.21,10,2,2.41,1,32.05,36.52,34.63,4.48,14,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,2.15,0,0,0,1
1445,12.939148146608531,77.58694721599775,92.09,6,0,1,0.51,7,11,3.75,1,89.85,94.11,92.31,4.26,18,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,3.7,0,0,0,1
1106,12.964602804719847,77.57738728150112,30.48,7,7,1,17.91,2,33,2.09,0,40.39,34.25,16.81,23.58,23,0,0,1,1,0,1.0,genuine activity verified,0,0,2.02,0,0,1,1
3161,12.892453373324425,77.53855793023772,17.59,13,9,1,27.57,4,47,10.73,0,24.66,9.93,18.18,14.73,12,0,0,1,1,0,1.0,genuine activity verified,0,0,10.69,0,0,0,1
1558,13.008655069913331,77.56851590512828,60.14,5,1,1,4.2,6,13,4.72,1,51.82,68.95,59.67,17.13,12,1,1,1,0,1,0.8,too many rejected orders,0,1,5.0,0,0,0,0
2437,12.940772829613113,77.57932253139664,109.92,8,0,1,3.06,10,20,3.57,4,106.9,117.42,105.43,11.99,12,1,1,0,0,2,0.6,no deliveries completed; too many rejected orders,0,1,3.81,0,1,0,1
2137,12.97021374594348,77.59755303533626,101.58,10,5,1,13.53,6,36,0.11,0,101.64,98.05,105.06,7.02,7,1,1,1,0,1,0.8,too many rejected orders,0,1,0.36,0,0,0,0
1405,12.91453226314809,77.616957891489,3.62,10,6,1,10.61,6,38,6.23,1,0.0,0.0,10.85,10.85,19,0,0,1,0,1,0.8,too many rejected orders,0,0,6.79,0,0,0,1
2034,12.948305856021538,77.58521613961156,25.26,0,0,1,0.0,9,2,2.83,0,31.38,8.58,35.84,27.27,3,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,2.78,0,0,1,1
1208,12.9604163538593,77.58451294944075,32.95,10,9,1,25.68,2,51,1.64,1,33.65,43.19,22.01,21.18,17,0,0,1,1,0,1.0,genuine activity verified,0,0,1.66,0,0,0,1
1441,12.971148366121568,77.52576747366052,69.35,3,0,1,0.0,5,11,7.73,0,68.82,69.76,69.46,0.95,17,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,7.46,0,0,0,1
1349,12.9907893006209,77.61618938069026,85.72,7,0,0,0.46,9,20,3.61,4,81.44,96.06,79.67,16.39,21,1,1,0,0,1,0.8,worker not logged in,0,1,3.17,0,1,0,1
3061,13.02916300333945,77.56676408451399,65.51,1,0,1,0.0,0,3,7.54,2,73.91,57.84,64.79,16.07,11,1,0,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,7.08,0,0,0,1
2418,13.000908437710775,77.62448492952919,95.99,10,2,1,3.26,7,39,5.09,0,98.67,94.9,94.4,4.27,12,1,0,1,0,1,0.8,too many rejected orders,0,1,4.59,0,0,0,0
3314,13.01008658172585,77.64725759791416,67.6,0,0,1,0.1,11,0,6.87,0,68.88,62.58,71.35,8.77,23,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,7.13,0,0,1,1
2089,13.066503995950752,77.59329213348065,62.99,0,0,1,0.06,9,1,10.05,0,58.52,68.38,62.07,9.86,11,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,10.55,0,0,0,1
1503,12.994388315260908,77.55366754876937,61.15,8,5,1,13.43,4,35,5.43,2,56.63,65.25,61.57,8.62,8,1,0,1,1,0,1.0,genuine activity verified,0,1,5.11,0,0,0,1
2521,12.97013171217524,77.59393205547654,71.87,12,6,1,12.23,5,45,0.66,0,77.56,67.7,70.35,9.86,8,1,1,1,0,1,0.8,too many rejected orders,0,1,0.18,0,0,0,0
3323,13.011964476250203,77.60854807992075,34.63,5,5,1,9.18,3,25,5.28,4,41.17,27.54,35.19,13.63,5,0,0,0,1,0,1.0,genuine activity verified,0,0,4.74,0,1,1,0
2331,13.014520371438467,77.58197919995013,31.71,0,0,1,0.1,10,0,5.13,2,22.77,28.9,43.47,20.7,9,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,4.96,0,0,0,1
1044,13.05369647378975,77.68291251185582,21.95,8,3,0,5.73,6,40,12.53,1,34.38,20.96,10.51,23.87,16,0,0,1,0,1,0.8,worker not logged in,0,0,13.22,0,0,0,1
1759,13.045714799958294,77.71388403500961,79.17,2,0,1,0.0,4,7,15.46,1,75.13,78.07,84.32,9.19,10,1,0,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,15.33,1,0,0,1
3312,12.937941593876214,77.61450313098777,8.5,8,4,0,14.49,5,27,4.51,1,3.36,6.34,15.79,12.43,15,0,0,1,0,1,0.8,worker not logged in,0,0,4.32,0,0,0,1
2295,12.96060583583878,77.58074841438692,72.59,12,6,1,15.41,8,44,2.37,0,71.7,76.42,69.64,6.78,6,1,1,1,0,1,0.8,too many rejected orders,0,1,1.94,0,0,0,0
3379,13.002784840829436,77.52843735338958,113.71,0,0,1,0.11,9,1,8.46,1,110.43,119.52,111.18,9.09,11,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,7.96,1,0,0,1
2273,12.970746143237179,77.61285512741517,87.31,11,2,1,5.34,12,34,2.3,0,77.41,86.23,98.28,20.88,8,1,1,1,0,1,0.8,too many rejected orders,0,0,1.98,0,0,0,1
1030,13.017074745338023,77.56390691226234,108.3,10,4,1,9.38,7,23,5.85,0,114.13,106.5,104.28,9.86,16,1,0,1,0,1,0.8,too many rejected orders,0,1,6.05,0,0,0,1
3182,13.024209465149772,77.60317364301481,42.97,9,6,1,14.49,4,33,5.56,1,48.79,34.87,45.24,13.92,16,0,0,1,1,0,1.0,genuine activity verified,0,1,5.92,0,0,0,1
2907,13.119317237322656,77.68696686067123,49.66,9,2,1,8.19,9,29,19.42,3,51.76,46.68,50.55,5.09,15,0,0,0,0,1,0.8,too many rejected orders,0,1,19.23,0,0,0,1
2788,13.019821622579212,77.51904210291829,60.83,4,0,1,0.89,7,7,9.51,1,64.89,53.43,64.17,11.47,3,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,9.79,0,0,1,1
3425,12.930120243813652,77.59784326737646,63.07,0,0,1,0.19,7,2,5.14,1,67.45,59.87,61.9,7.58,18,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,4.63,0,0,0,1
1490,12.990905419978231,77.61518130101497,63.49,14,8,1,24.22,8,39,2.5,1,68.87,60.56,61.03,8.31,15,1,1,1,0,1,0.8,too many rejected orders,0,1,3.1,0,0,0,0
3264,12.947298838361784,77.62008609661243,38.92,6,6,1,22.83,0,31,4.06,1,32.18,41.01,43.59,11.41,19,0,0,1,1,0,1.0,genuine activity verified,0,1,3.86,0,0,0,0
1581,12.905637346745632,77.59929463004386,84.66,5,0,0,0.8,5,19,7.46,1,89.21,76.76,88.02,12.44,20,1,0,1,0,1,0.8,worker not logged in,0,1,7.35,0,0,0,1
3426,13.01719322498893,77.62142199827996,16.02,3,1,1,3.81,3,13,5.77,1,9.2,21.56,17.28,12.36,16,0,0,1,1,0,1.0,genuine activity verified,0,0,5.84,0,0,0,1
1478,13.02458947862509,77.64568324248746,38.33,5,2,1,5.28,3,24,7.76,1,36.8,37.11,41.07,4.27,16,0,0,1,1,0,1.0,genuine activity verified,0,1,8.08,0,0,0,0
2375,12.990029680404739,77.6110409067017,110.71,6,1,1,0.57,4,19,1.99,1,111.29,117.11,103.74,13.37,14,1,1,1,1,0,1.0,genuine activity verified,0,1,2.72,0,0,0,0
2973,13.052312374864236,77.54646722682519,68.47,7,0,1,1.27,8,18,10.19,1,66.31,71.24,67.86,4.93,15,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,10.38,0,0,0,1
1195,12.978689205810724,77.56308947839366,79.31,3,1,1,2.86,5,12,3.32,1,75.91,91.05,70.98,20.07,9,1,1,1,0,1,0.8,too many rejected orders,0,0,3.5,0,0,0,1
1166,13.069512110143716,77.60384896837178,59.11,8,1,1,6.3,6,29,11.32,2,58.39,54.23,64.7,10.48,15,1,0,1,0,1,0.8,too many rejected orders,0,1,10.93,0,0,0,1
3124,12.978700849020683,77.62179136773193,88.24,6,0,1,0.87,8,15,2.78,0,85.67,88.45,90.61,4.93,19,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,3.05,0,0,0,0
1151,12.97249921184615,77.5750814857461,44.51,0,0,1,0.0,5,0,2.28,3,47.78,40.27,45.49,7.51,9,0,0,0,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,2.12,0,0,0,1
2534,12.92042439648314,77.62762101629517,74.24,0,0,1,0.15,7,1,6.27,2,66.42,80.3,75.99,13.88,11,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,6.72,0,0,0,1
3345,13.01602250961171,77.522889326836,95.58,5,0,1,0.31,5,15,9.38,0,93.97,101.49,91.27,10.22,11,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,9.21,1,0,0,1
2536,12.95151499484238,77.55290163955625,33.39,8,4,1,9.66,5,29,4.26,0,29.64,34.55,36.0,6.36,15,0,0,1,0,1,0.8,too many rejected orders,0,0,5.04,0,0,0,1
2202,12.94571809442365,77.51202543960632,47.91,6,0,1,2.55,7,24,10.13,0,50.95,42.55,50.23,8.4,15,0,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,9.4,0,0,0,0
2043,13.022849222550503,77.55870379428521,92.26,6,0,0,2.42,8,20,6.85,1,89.84,96.22,90.73,6.38,15,1,0,1,0,1,0.8,worker not logged in,0,1,6.9,0,0,0,1
2595,13.01792890675184,77.65492308738176,38.73,8,5,1,15.76,6,35,7.34,2,43.7,33.23,39.27,10.47,6,0,0,1,0,1,0.8,too many rejected orders,0,1,8.32,0,0,0,1
2429,13.016882054688427,77.67691208938342,30.7,6,1,1,4.14,6,18,9.99,0,30.1,30.12,31.88,1.79,20,0,0,1,0,1,0.8,too many rejected orders,0,0,10.24,0,0,0,1
2254,13.000307894795304,77.70981057061812,85.23,6,0,1,0.16,6,16,12.58,0,79.62,80.58,95.49,15.87,7,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,12.88,1,0,0,1
1383,12.96956096538779,77.56906283170926,66.59,7,2,0,3.03,6,32,2.55,1,67.32,57.93,74.51,16.58,9,1,1,1,0,1,0.8,worker not logged in,0,1,2.78,0,0,0,0
2656,13.033735000823828,77.67156754606756,105.94,9,0,1,0.93,9,19,10.7,0,100.06,106.12,111.63,11.57,14,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,10.83,1,0,0,1
2849,13.002900727226896,77.61353359563331,36.32,9,7,1,23.02,3,45,3.81,0,24.46,52.01,32.48,27.55,14,0,0,1,1,0,1.0,genuine activity verified,0,0,4.04,0,0,0,1
2772,13.03374258673977,77.53208076593444,69.4,10,0,0,3.01,10,29,9.39,0,70.06,68.07,70.08,2.02,7,1,0,1,0,1,0.8,worker not logged in,0,1,9.68,0,0,0,1
1187,12.986325862207936,77.57170003296075,77.61,11,4,0,7.65,9,41,2.57,2,76.2,82.92,73.7,9.22,10,1,1,1,0,1,0.8,worker not logged in,0,1,2.97,0,0,0,0
2757,13.050595643414296,77.65199572297801,16.12,10,7,1,12.74,5,45,11.05,0,10.45,20.26,17.65,9.8,17,0,0,1,0,1,0.8,too many rejected orders,0,0,10.76,0,0,0,1
2824,13.007487776721323,77.55277159722687,9.17,10,7,1,15.98,4,43,6.46,0,10.95,10.18,6.38,4.57,13,0,0,1,1,0,1.0,genuine activity verified,0,0,6.04,0,0,0,1
1458,12.962208024235423,77.56463900402954,74.5,9,2,1,6.31,7,32,3.32,1,77.58,76.19,69.73,7.85,21,1,1,1,0,1,0.8,too many rejected orders,0,1,3.41,0,0,0,0
3122,13.00474845624516,77.59512774623926,66.68,8,4,1,10.6,4,24,3.68,2,67.55,61.8,70.68,8.88,12,1,1,1,1,0,1.0,genuine activity verified,0,1,3.69,0,0,0,0
2309,13.039837611148352,77.60592569038019,69.32,10,4,1,12.54,7,25,7.29,3,75.23,57.14,75.59,18.45,10,1,0,0,0,1,0.8,too many rejected orders,0,0,7.69,0,0,0,1
2181,13.051531559333654,77.56959983815202,64.16,8,0,1,4.62,10,25,9.32,0,63.55,70.2,58.72,11.48,15,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,9.29,0,0,0,1
2806,13.019075653783963,77.59767857533008,44.53,5,1,1,2.65,2,21,5.37,1,38.43,54.56,40.61,16.13,13,0,0,1,1,0,1.0,genuine activity verified,0,1,5.29,0,0,0,1
2274,12.972626978146321,77.61891758134958,41.54,6,3,1,8.63,4,22,2.56,0,47.75,34.63,42.23,13.12,13,0,0,1,1,0,1.0,genuine activity verified,0,1,2.64,0,0,0,0
2361,12.962932269837763,77.67305807295054,8.01,8,4,1,11.72,6,23,8.69,2,8.28,6.04,9.71,3.67,10,0,0,1,0,1,0.8,too many rejected orders,0,0,8.56,0,0,0,1
1780,12.994642780142456,77.5895502248226,35.84,7,6,1,13.67,3,29,2.73,0,35.05,47.51,24.96,22.55,11,0,0,1,1,0,1.0,genuine activity verified,0,0,2.62,0,0,0,1
3319,13.038558979810842,77.59294810738638,21.37,3,0,1,0.63,5,11,7.08,0,30.12,17.72,16.26,13.87,0,0,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,0,7.45,0,0,1,0
3423,12.988950764888578,77.65569809383918,59.57,6,1,1,4.21,7,19,7.31,2,65.07,63.42,50.23,14.84,9,1,0,1,0,1,0.8,too many rejected orders,0,1,6.9,0,0,0,1
1326,12.989781274874753,77.57263336566808,64.45,10,4,1,6.96,7,28,3.05,1,54.27,89.99,49.08,40.91,2,1,1,1,0,1,0.8,too many rejected orders,0,0,3.12,0,0,1,0
2832,12.973655914172683,77.54162587868952,2.79,4,2,1,8.61,4,15,6.33,2,0.68,7.7,0.0,7.7,20,0,0,1,1,0,1.0,genuine activity verified,0,0,5.74,0,0,0,1
1058,12.958484357494752,77.60460995902636,88.14,10,0,1,0.99,9,20,1.96,0,89.03,91.59,83.79,7.79,11,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,1.82,0,0,0,0
1922,12.965114619734244,77.63764700100351,72.51,0,0,1,0.25,6,1,5.41,3,60.29,79.47,77.77,19.18,23,1,0,0,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,4.72,0,0,1,1
3424,12.977017039409821,77.60904188540799,71.97,0,0,1,0.07,9,2,2.09,1,69.99,69.63,76.29,6.67,12,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,1.68,0,0,0,1
1437,13.040323999849594,77.59071937369811,24.86,10,5,1,13.7,6,35,7.73,3,21.96,20.77,31.85,11.08,5,0,0,0,0,1,0.8,too many rejected orders,0,0,7.65,0,0,1,1
1942,12.96201144885877,77.5366642650746,80.49,6,0,1,1.23,6,18,6.11,0,89.85,70.84,80.77,19.02,16,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,0,6.37,0,0,0,1
1548,12.973704483036455,77.59226523018927,63.33,7,2,1,3.61,5,24,0.1,1,61.42,65.93,62.65,4.5,14,1,1,1,0,1,0.8,too many rejected orders,0,1,0.34,0,0,0,0
2820,12.93698489358374,77.64392619705265,58.74,0,0,1,0.14,9,1,6.77,0,62.47,60.07,53.66,8.81,14,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,6.59,0,0,0,1
2159,13.000265242658926,77.54523531673843,21.49,8,5,1,12.09,4,35,6.28,1,25.83,20.27,18.39,7.44,22,0,0,1,1,0,1.0,genuine activity verified,0,0,6.23,0,0,0,1
2482,13.026267167148731,77.58481011304787,75.96,16,7,1,15.6,10,59,5.96,3,72.13,79.82,75.93,7.69,19,1,0,0,0,1,0.8,too many rejected orders,0,1,6.17,0,0,0,1
3356,13.03657991383827,77.57910061071367,55.06,14,6,1,22.37,9,57,7.71,1,44.16,59.27,61.76,17.6,15,1,0,1,0,1,0.8,too many rejected orders,0,1,7.42,0,0,0,1
2302,12.979734580987829,77.56669181717449,26.29,9,5,0,15.02,5,34,3.17,7,22.52,36.43,19.94,16.49,10,0,0,0,0,1,0.8,worker not logged in,0,0,3.16,0,1,1,1
2835,12.99457417133117,77.60451692018076,20.78,10,10,1,29.06,2,51,3.07,2,18.75,15.64,27.95,12.31,19,0,0,1,1,0,1.0,genuine activity verified,0,0,2.77,0,0,0,0
1244,12.965457987113199,77.61233220965023,50.72,11,7,1,14.52,6,26,1.7,0,50.01,44.78,57.37,12.59,12,1,1,1,0,1,0.8,too many rejected orders,0,1,2.04,0,0,0,1
1538,12.992720747187782,77.61191307619174,78.15,0,0,1,0.04,5,2,3.36,2,77.36,78.77,78.33,1.41,20,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,3.01,0,0,0,1
3367,12.98415860609997,77.5555276094554,43.05,5,1,1,3.75,5,11,4.63,2,42.53,34.97,51.64,16.67,0,0,0,1,0,1,0.8,too many rejected orders,0,1,4.46,0,0,1,1
