Rainfall,AQI,Traffic,Temperature,Humidity,Snow_Ice,Thunderstorm,Flooding,Extreme_Heat,Severe_Pollution,Curfew,Market_Closure,Platform_Downtime,Delivery_Time,Orders,Payout
98.16,197,0.69,17.7,67,0,1,1,0,0,0,0,0,115.87,130,779.42
150.49,137,0.67,24.7,27,0,1,0,0,0,0,0,0,83.02,206,424.62
1.96,203,0.15,1.1,20,1,0,0,0,0,0,0,0,60.54,459,265.47
126.28,219,0.15,13.8,68,0,0,0,0,0,0,0,0,49.19,373,214.42
78.79,308,0.56,29.0,100,0,0,0,0,0,0,0,0,56.42,341,143.19
150.63,344,0.98,9.0,73,0,0,0,0,0,0,0,0,81.89,129,250.94
98.99,120,0.77,34.7,69,0,1,1,0,0,0,0,0,118.8,109,717.42
79.28,147,0.22,41.8,76,0,1,0,0,0,0,0,0,56.59,426,370.17
27.47,419,0.72,-11.9,96,1,0,0,0,1,0,0,0,90.27,278,526.65
73.19,136,0.92,25.1,7,0,1,0,0,0,0,0,0,80.18,260,372.29
190.78,418,0.55,29.4,26,0,1,0,0,1,0,0,0,84.87,176,589.97
99.19,500,0.29,30.0,25,0,1,1,0,1,0,0,0,102.03,228,1026.58
60.61,451,0.41,41.6,80,0,0,0,0,1,0,0,0,48.44,406,216.72
46.25,363,0.98,20.1,61,0,0,0,0,0,0,0,0,66.24,285,0.0
80.48,24,0.22,49.8,75,0,0,0,1,0,0,0,0,52.77,424,297.72
199.58,470,0.47,15.7,42,0,1,0,0,1,0,0,0,83.39,183,728.36
43.67,26,0.88,-6.4,28,1,0,0,0,0,0,0,0,95.55,214,423.7
93.44,207,0.7,20.4,77,0,1,1,0,0,0,0,0,115.52,134,756.39
17.81,211,0.39,21.1,80,0,0,0,0,0,0,0,0,41.32,475,0.0
189.26,88,0.69,-19.7,10,1,0,1,0,0,0,0,0,157.39,5,1140.61
124.16,442,0.54,0.9,63,1,0,0,0,1,0,0,0,92.52,178,633.85
154.49,60,0.69,-2.2,13,1,0,0,0,0,0,0,0,103.42,95,549.63
187.59,393,0.38,2.0,66,0,0,0,0,0,0,0,0,66.44,223,306.38
181.58,397,0.96,9.0,69,0,0,0,0,0,0,0,0,85.84,87,297.37
39.52,391,0.49,28.8,32,0,0,0,0,0,0,0,0,48.08,418,0.0
135.06,311,0.48,-2.9,42,0,0,1,0,0,0,0,0,103.51,127,646.89
174.1,183,0.36,43.8,58,0,1,0,0,0,0,0,0,75.72,248,488.44
75.86,97,0.87,19.0,68,0,1,0,0,0,0,0,0,78.83,268,438.09
125.02,142,0.33,28.6,66,0,0,0,0,0,0,0,0,55.3,329,212.53
159.94,259,0.96,33.9,22,0,1,1,0,0,0,0,0,134.59,5,842.2
118.71,389,0.62,19.8,70,0,1,1,0,0,0,0,0,116.51,116,804.53
59.87,11,0.45,-3.3,7,1,0,0,0,0,0,0,0,81.38,297,456.48
75.46,167,0.7,40.4,6,0,1,0,0,0,0,1,0,72.82,311,478.33
166.13,72,0.57,28.6,68,0,0,1,0,0,0,0,0,109.87,58,690.6
4.74,74,0.65,21.9,16,0,0,0,0,0,0,0,0,48.46,430,0.0
153.49,458,0.99,29.2,72,0,1,0,0,1,0,0,0,94.67,122,550.88
56.85,202,0.73,41.6,68,0,0,0,0,0,0,0,0,59.08,332,110.28
102.44,388,0.97,-11.5,87,0,0,1,0,0,0,0,0,120.07,53,631.66
156.81,284,0.29,17.4,76,0,1,1,0,0,0,0,0,110.67,142,941.91
91.47,447,0.18,45.7,82,0,1,0,1,1,0,0,0,65.02,417,558.71
130.34,398,0.48,-13.4,95,1,0,1,0,0,0,0,0,138.05,34,972.43
37.9,328,0.95,25.4,80,0,0,0,0,0,0,0,0,63.94,305,0.0
48.92,158,0.93,-11.8,11,0,0,0,0,0,0,0,0,70.79,294,134.0
105.85,290,0.1,48.5,71,0,1,1,1,0,0,0,0,104.38,266,920.68
96.75,26,0.85,20.4,51,0,0,1,0,0,0,0,0,109.26,92,639.87
41.32,261,0.3,38.4,17,0,1,0,0,0,0,1,0,53.7,463,442.19
197.36,48,0.5,41.5,63,0,0,0,0,0,0,0,0,72.1,178,321.04
146.19,381,0.64,23.3,61,0,1,0,0,0,0,0,0,81.33,220,451.86
45.5,123,0.22,-9.2,57,1,0,0,0,0,0,0,0,74.12,376,453.32
100.74,217,0.94,28.9,26,0,1,0,0,0,0,1,0,85.01,213,638.04
158.97,38,0.96,23.7,24,0,1,1,0,0,0,0,0,134.45,5,871.77
67.34,370,0.33,-19.8,62,1,0,0,0,0,0,0,0,86.55,316,560.65
175.03,162,0.98,6.8,9,0,0,1,0,0,0,0,0,125.55,5,611.26
198.18,428,0.65,19.6,15,0,1,0,0,1,0,0,0,89.48,140,687.98
79.96,82,0.56,47.0,60,0,1,0,1,0,0,0,0,76.59,340,422.9
187.29,119,0.48,-4.3,43,1,0,0,0,0,0,0,0,102.04,99,637.11
87.64,465,0.2,8.3,95,0,0,0,0,1,0,0,0,45.15,418,268.46
13.8,337,0.99,43.2,14,0,0,0,0,0,0,0,0,61.72,331,0.0
195.68,293,0.64,0.8,68,1,0,1,0,0,0,0,0,146.75,5,948.29
86.49,368,0.56,-19.3,23,0,0,1,0,0,0,0,0,107.22,180,813.36
156.58,168,0.69,18.7,22,0,1,0,0,0,0,0,0,84.64,192,462.16
90.03,390,0.58,12.2,23,0,0,0,0,0,0,0,0,58.8,319,160.05
156.77,474,0.41,49.6,9,0,1,0,1,1,0,0,0,82.87,262,696.31
110.21,74,0.72,1.1,30,1,0,1,0,0,0,0,0,136.73,5,952.71
105.49,159,0.38,12.3,83,0,0,1,0,0,0,0,0,94.12,196,520.25
69.44,357,0.42,-7.1,8,0,0,0,0,0,0,0,0,53.67,390,239.66
173.59,368,0.2,-18.8,17,0,0,0,0,0,0,0,0,67.44,289,454.38
142.06,249,0.41,-16.0,22,0,0,0,0,0,0,0,0,68.66,284,393.09
150.29,382,0.99,15.0,92,0,0,0,0,0,0,0,0,82.19,127,250.44
173.62,422,0.55,43.0,75,0,1,0,0,1,0,0,0,82.29,202,606.99
173.41,444,0.41,-14.4,60,1,0,0,0,1,0,0,0,102.56,137,813.75
133.61,442,0.7,18.9,47,0,1,1,0,1,0,0,0,121.54,74,1053.96
41.3,347,0.51,43.3,46,0,1,0,0,0,0,0,0,61.05,410,203.04
196.27,143,0.38,-16.5,23,1,0,1,0,0,0,0,0,145.99,5,1198.25
146.3,296,0.94,41.1,97,0,1,1,0,0,0,0,0,131.84,5,744.42
111.69,298,0.76,6.3,46,0,0,0,0,0,0,0,0,68.35,242,192.53
168.84,211,0.65,-3.2,44,1,0,0,0,0,0,0,0,104.68,84,541.89
160.88,333,0.86,-13.9,19,1,0,1,0,0,0,0,0,156.18,5,1215.96
10.81,279,0.87,6.9,93,0,0,0,0,0,0,0,0,57.07,366,0.0
151.43,276,0.89,12.1,99,0,0,0,0,0,0,0,0,78.86,150,252.15
172.71,153,0.31,19.8,26,0,1,1,0,0,0,0,0,113.76,113,957.69
115.21,36,0.71,33.5,47,0,0,1,0,0,0,0,0,107.13,99,556.05
169.11,374,0.43,45.7,62,0,0,0,1,0,0,0,0,73.42,238,369.17
146.48,181,0.32,47.7,59,0,0,1,1,0,0,0,0,106.17,150,823.59
79.87,54,0.37,31.8,15,0,0,0,0,0,0,0,0,49.93,387,144.81
171.33,98,0.67,34.0,26,0,0,1,0,0,0,0,0,114.15,25,771.3
166.02,336,0.53,20.0,20,0,1,1,0,0,0,1,0,120.45,68,1093.55
37.33,475,0.58,27.7,41,0,0,0,0,1,0,0,0,50.9,399,120.0
141.8,29,0.15,45.0,37,0,1,0,0,0,0,0,0,63.52,349,456.63
145.69,29,0.91,8.8,7,0,0,1,0,0,0,0,0,118.7,5,615.52
173.83,189,0.28,4.2,87,0,0,1,0,0,0,0,0,100.87,119,724.15
153.84,266,0.5,37.8,65,0,1,0,0,0,0,1,1,77.58,244,861.52
29.93,324,0.57,23.7,84,0,0,0,0,0,0,0,0,49.44,412,0.0
126.28,44,0.71,4.1,89,0,0,0,0,0,0,0,0,68.79,233,214.42
192.74,434,0.28,22.3,21,0,1,0,0,1,0,0,0,75.71,240,657.94
142.87,80,0.57,27.5,82,0,0,0,0,0,0,0,0,66.38,243,239.31
49.7,369,0.91,-19.3,73,1,0,0,0,0,0,0,0,103.95,197,431.36
28.04,178,0.19,42.1,43,0,0,0,0,0,0,1,0,35.86,510,252.17
58.29,88,0.12,-14.6,52,1,0,0,0,0,0,0,0,75.24,382,570.5
182.02,273,0.47,-9.0,67,0,0,1,0,0,0,0,0,113.25,59,858.89
51.68,401,0.13,-15.0,63,1,0,0,0,1,0,0,0,74.8,389,623.82
34.98,32,0.95,9.6,47,0,0,0,0,0,0,0,0,63.5,310,0.0
43.74,24,0.45,41.1,66,0,1,0,0,0,1,0,0,129.31,421,653.86
120.9,42,0.39,45.4,9,0,0,0,1,0,0,0,0,64.78,321,292.35
84.54,359,0.48,51.1,23,0,1,0,1,0,0,0,0,74.48,353,551.38
158.27,154,0.8,36.6,10,0,1,0,0,0,0,0,0,88.74,162,457.11
140.79,473,0.43,-10.5,100,1,0,0,0,1,0,0,0,96.42,181,778.85
71.27,344,0.12,30.2,27,0,0,0,0,0,0,0,0,39.89,463,131.91
19.52,177,0.35,47.3,18,0,0,0,1,0,0,0,0,48.18,483,114.5
129.27,146,0.16,-4.4,47,1,0,1,0,0,0,0,0,122.19,116,867.26
122.87,375,0.88,38.7,60,0,1,0,0,0,0,0,0,86.23,195,372.8
189.06,243,0.46,6.5,49,0,0,1,0,0,0,0,0,109.46,51,806.27
113.54,395,0.83,17.3,61,0,1,0,0,0,0,0,0,83.08,222,404.1
130.05,245,0.28,6.0,35,0,0,1,0,0,0,0,0,94.31,184,525.88
27.86,393,0.96,22.6,64,0,0,0,0,0,0,0,0,62.78,318,0.0
101.22,496,0.55,47.2,54,0,0,0,1,1,0,0,0,67.43,310,426.63
99.69,367,0.15,-13.5,24,1,0,1,0,0,0,0,0,121.95,162,1028.56
106.42,315,0.6,49.3,58,0,1,1,1,0,0,0,0,121.96,140,955.58
90.12,169,0.66,-5.4,23,1,0,0,0,0,0,0,0,94.32,199,572.52
41.28,281,0.75,23.4,20,0,0,0,0,0,0,0,1,57.44,350,217.69
130.96,239,0.21,0.4,77,1,0,0,0,0,0,0,0,81.99,251,517.4
180.85,431,0.71,-7.2,65,0,0,1,0,1,0,0,0,120.58,5,905.85
105.5,142,0.63,23.0,80,0,1,1,0,0,0,0,0,114.88,134,755.86
20.85,344,0.9,15.7,87,0,0,0,0,0,0,0,0,59.63,343,0.0
5.52,283,0.1,-4.0,40,1,0,0,0,0,0,0,0,61.33,466,287.47
105.89,46,0.19,-12.1,75,1,0,0,0,0,0,0,0,83.58,293,607.15
20.59,302,0.52,0.5,84,1,0,0,0,0,0,0,0,76.29,339,263.98
89.2,250,0.68,21.9,43,0,0,0,0,0,0,0,0,62.18,296,158.8
110.34,6,0.68,38.5,42,0,1,0,0,0,0,1,0,77.35,264,674.43
7.21,58,0.19,-2.7,29,1,0,0,0,0,0,0,0,64.08,441,288.88
182.8,312,0.16,18.4,34,0,0,1,0,0,0,0,0,98.02,135,616.94
126.45,338,0.53,2.2,47,0,0,0,0,0,0,0,0,62.52,277,214.68
123.17,100,0.32,-15.2,62,1,0,1,0,0,0,0,0,132.28,85,1097.85
146.98,346,0.59,-19.3,83,1,0,0,0,0,0,0,0,107.35,132,688.86
166.76,387,0.48,-3.7,35,0,0,1,0,0,0,0,0,108.66,79,720.01
70.79,4,0.74,19.2,50,0,1,0,0,0,0,0,0,73.52,308,282.2
128.59,1,0.26,11.0,100,0,0,1,0,0,0,0,0,93.39,192,537.27
161.14,342,0.33,0.6,8,1,0,1,0,0,0,0,0,130.72,25,855.57
135.16,459,0.82,45.3,76,0,1,1,1,1,0,0,0,133.97,42,998.3
28.13,473,0.4,-16.4,35,1,0,0,0,1,0,0,0,81.42,357,564.16
29.12,36,0.5,26.5,11,0,0,0,0,0,0,0,0,46.87,431,0.0
34.6,246,0.34,32.1,33,0,0,0,0,0,0,0,0,42.09,463,0.0
76.56,398,0.19,20.4,67,0,0,0,0,0,0,0,0,43.13,437,139.84
124.62,168,0.14,26.8,23,0,1,1,0,0,0,0,0,100.59,228,698.02
29.2,124,0.3,28.7,61,0,0,0,0,0,0,0,0,39.88,481,0.0
51.58,496,0.36,26.3,99,0,1,0,0,1,0,0,0,57.34,432,474.04
127.16,24,0.61,2.3,6,0,0,1,0,0,0,0,0,105.42,106,662.72
56.28,453,0.26,-2.8,78,0,0,0,0,1,0,0,0,43.94,450,211.82
157.86,455,0.26,34.7,92,0,1,1,0,1,0,0,0,109.78,148,1046.8
42.18,48,0.59,-1.2,48,1,0,0,0,0,0,0,0,82.58,289,253.18
74.92,243,0.8,12.0,71,0,0,0,0,0,0,1,0,64.24,287,341.05
102.04,36,0.65,31.3,53,0,1,1,0,0,0,0,0,115.06,134,763.31
128.41,176,0.72,34.0,45,0,1,0,0,0,0,0,0,81.46,227,384.1
14.64,243,0.4,32.5,68,0,0,0,0,0,0,0,0,41.2,478,0.0
179.75,156,0.27,24.5,91,0,1,1,0,0,0,0,0,113.41,112,865.28
112.45,175,0.21,35.5,47,0,0,0,0,0,0,0,0,49.22,378,193.68
4.1,129,0.92,49.8,47,0,0,0,1,0,0,0,0,65.81,363,152.0
50.55,387,0.76,48.5,45,0,1,0,1,0,0,0,0,79.18,334,480.45
127.99,191,0.48,-19.2,44,1,0,1,0,0,0,0,0,140.6,38,1041.76
193.61,181,0.91,-9.9,59,0,0,1,0,0,0,0,0,130.84,5,745.54
100.19,421,0.94,-6.5,47,0,0,1,0,1,0,0,0,116.18,64,737.99
61.75,89,0.16,9.8,57,0,0,0,0,0,0,0,0,39.86,467,117.62
39.17,263,0.14,4.0,14,0,0,0,0,0,0,0,0,35.78,506,0.0
105.34,33,0.21,32.1,86,0,1,1,0,0,0,0,0,100.15,239,837.2
56.57,439,0.63,44.7,13,0,1,0,0,1,0,0,0,67.54,357,460.66
14.3,263,0.89,-10.5,24,1,0,0,0,0,0,0,0,93.55,256,431.83
144.8,107,0.8,38.5,49,0,1,0,0,0,0,0,0,86.72,182,517.3
30.05,281,0.61,20.8,31,0,0,0,0,0,0,0,0,50.86,402,0.0
168.93,278,0.92,28.8,95,0,1,1,0,0,0,0,0,134.54,5,809.0
78.22,468,0.95,30.3,86,0,1,0,0,1,0,0,0,81.98,245,497.98
163.67,71,0.52,40.6,88,0,0,1,0,0,0,0,0,107.75,74,635.99
21.9,139,0.16,34.7,45,0,0,0,0,0,0,0,0,33.88,527,0.0
165.84,133,0.83,12.2,41,0,0,0,0,0,0,0,0,78.93,143,273.76
5.01,93,0.16,-19.7,12,0,0,0,0,0,0,0,0,41.2,552,173.5
185.08,50,0.56,-6.2,61,1,0,1,0,0,0,0,0,145.46,5,1079.17
2.3,200,0.71,-11.3,87,1,0,0,0,0,0,0,0,85.84,319,470.83
132.88,163,0.5,6.4,68,0,0,1,0,0,0,0,0,102.43,125,632.57
27.3,143,0.19,34.5,99,0,0,0,0,0,0,0,0,35.74,511,0.0
10.9,193,0.87,11.9,20,0,0,0,0,0,0,0,0,57.09,366,0.0
16.48,157,0.26,38.6,25,0,0,0,0,0,0,0,0,36.57,510,0.0
186.24,395,0.36,31.1,70,0,1,0,0,0,0,0,0,77.54,230,576.05
99.66,153,0.44,20.9,45,0,0,0,0,0,0,0,0,55.35,340,174.49
105.24,260,0.2,34.1,45,0,1,0,0,0,0,0,0,59.79,392,399.7
78.38,348,0.15,4.3,97,0,0,0,0,0,0,0,0,42.01,444,142.57
65.15,271,0.71,-2.7,72,0,0,0,0,0,0,0,0,60.97,324,122.73
11.92,41,0.39,20.2,9,0,0,0,0,0,0,0,0,40.44,484,0.0
47.12,180,0.74,15.2,99,0,1,0,0,0,0,0,0,69.97,344,226.9
161.83,390,0.43,-3.1,89,0,0,1,0,0,0,0,0,105.87,99,620.31
31.14,264,0.69,1.0,83,1,0,0,0,0,0,0,0,83.82,280,302.87
175.8,421,0.95,3.3,22,0,0,1,0,1,0,0,0,124.62,5,736.95
147.14,354,0.75,29.0,54,0,0,0,0,0,0,0,0,73.32,191,245.71
7.19,284,0.99,-12.3,49,1,0,0,0,0,0,0,0,96.88,241,424.78
156.95,17,0.82,8.5,43,0,0,0,0,0,0,0,0,77.24,159,260.42
187.1,78,0.93,-9.4,89,1,0,1,0,0,0,0,0,160.31,5,1073.15
109.92,163,0.39,6.1,31,0,0,1,0,0,0,0,0,95.14,187,664.39
136.63,61,0.59,38.4,50,0,0,0,0,0,0,0,0,66.14,247,229.94
101.25,207,0.55,43.8,88,0,1,0,0,0,0,0,0,71.44,310,475.24
16.15,133,0.52,44.0,38,0,0,0,0,0,0,0,0,45.62,445,0.0
74.92,419,0.62,34.7,21,0,1,0,0,1,0,0,0,69.94,332,500.16
158.26,179,0.12,15.2,80,0,0,1,0,0,0,0,0,92.94,182,601.46
104.95,272,0.52,3.8,65,0,0,0,0,0,0,0,0,58.94,312,182.43
185.77,484,0.42,7.3,25,0,0,1,0,1,0,0,0,107.57,66,866.29
85.1,38,0.44,42.1,36,0,1,0,0,0,0,0,0,65.16,362,367.8
33.62,209,0.57,3.5,33,0,0,0,0,0,0,0,0,49.99,407,0.0
96.75,306,0.67,38.8,9,0,1,1,0,0,0,0,0,114.96,137,863.43
130.49,361,0.62,7.2,27,0,0,1,0,0,0,0,0,106.27,99,567.0
126.12,208,0.23,51.0,13,0,0,0,1,0,0,0,0,59.97,353,384.18
29.37,259,0.73,11.1,50,0,0,0,0,0,0,0,0,54.96,373,0.0
38.26,286,0.12,16.9,84,0,0,0,0,0,0,0,0,34.94,512,0.0
63.41,138,0.3,19.7,66,0,1,0,0,0,0,0,0,57.01,429,399.09
174.78,483,0.23,-12.0,28,1,0,0,0,1,0,0,0,95.27,180,809.03
141.78,446,0.43,32.3,79,0,1,0,0,1,0,0,0,73.32,279,556.99
136.45,97,0.97,34.4,90,0,1,1,0,0,0,0,0,131.42,5,791.45
52.18,301,0.7,-4.1,52,1,0,0,0,0,0,0,0,89.38,246,424.34
40.02,291,0.29,7.5,20,0,0,0,0,0,0,0,0,41.15,467,0.0
13.65,97,0.23,50.2,100,0,0,0,1,0,0,0,0,43.1,522,158.0
129.72,287,0.64,-12.6,77,1,0,0,0,0,0,0,0,103.16,145,679.22
16.16,307,0.85,11.0,80,0,0,0,0,0,0,0,0,57.17,363,0.0
148.78,83,0.59,25.0,5,0,0,0,0,0,0,0,0,67.97,229,248.17
56.46,48,0.65,-15.2,62,0,0,0,0,0,0,0,0,63.82,352,260.69
38.79,363,0.21,32.1,24,0,0,0,0,0,0,0,0,38.17,489,0.0
151.55,214,0.7,0.6,51,1,0,1,0,0,0,0,0,142.23,5,861.84
48.63,148,0.21,29.3,49,0,1,0,0,0,0,0,0,51.64,474,197.54
78.82,223,0.21,19.3,16,0,0,0,0,0,0,0,0,44.17,429,143.23
49.17,449,0.69,50.7,72,0,1,0,1,1,0,0,0,76.53,353,510.01
90.64,478,0.5,3.9,70,0,0,0,0,1,0,0,0,56.1,339,283.36
79.36,410,0.76,13.6,39,0,0,0,0,1,0,1,0,63.5,290,363.56
88.93,58,0.4,16.0,26,0,0,1,0,0,0,0,0,92.34,216,653.34
12.96,73,0.34,3.1,36,0,0,0,0,0,0,0,1,38.84,495,161.53
77.5,72,0.35,8.3,51,0,0,0,0,0,0,0,0,48.88,396,141.25
126.86,24,0.99,34.7,18,0,1,1,0,0,0,0,0,130.68,12,837.4
31.38,430,0.98,38.2,72,0,0,0,0,1,0,0,0,64.01,307,84.0
118.29,1,0.81,-10.1,70,1,0,1,0,0,0,0,0,146.14,5,898.86
6.32,52,0.78,1.9,33,0,0,0,0,0,0,0,0,53.25,395,0.0
123.35,367,0.3,1.0,35,1,0,0,0,0,0,0,0,84.0,239,507.13
173.69,343,0.75,-11.2,18,1,0,0,0,0,0,0,0,112.9,51,675.09
193.44,208,0.34,21.9,86,0,1,0,0,0,0,0,0,77.92,224,592.13
41.39,33,0.5,40.7,48,0,1,0,0,0,0,0,0,60.71,412,182.57
38.0,202,0.28,38.5,27,0,0,0,0,0,0,0,0,40.5,473,0.0
34.49,216,0.17,-8.6,55,1,0,0,0,0,0,0,0,70.42,405,437.53
97.27,214,0.31,-2.2,74,0,0,0,0,0,0,0,0,51.54,376,170.91
181.63,273,0.3,10.7,98,0,0,1,0,0,0,0,0,102.74,102,652.81
23.85,103,0.86,9.9,35,0,0,0,0,0,0,0,0,58.68,349,0.0
32.91,149,0.46,14.4,68,0,0,0,0,0,0,0,0,46.04,435,0.0
123.48,329,0.78,-13.1,37,0,0,0,0,0,0,0,0,77.37,219,350.72
174.35,129,0.58,-19.8,64,1,0,1,0,0,0,0,0,151.35,5,1113.74
57.99,193,0.79,13.8,72,0,0,0,0,0,0,0,0,61.35,315,111.98
24.97,349,0.3,-14.5,71,0,0,0,0,0,0,0,0,46.5,487,147.5
124.46,169,0.24,24.2,80,0,1,1,0,0,0,0,0,104.07,203,890.29
45.1,134,0.72,-6.8,61,1,0,0,0,0,0,0,0,90.37,252,411.39
77.02,265,0.22,50.1,48,0,1,0,1,0,0,0,0,64.25,429,527.52
165.61,24,0.37,-9.7,18,1,0,0,0,0,0,0,0,97.64,159,656.56
138.91,425,0.95,-0.1,52,1,0,1,0,1,0,0,0,149.14,5,971.8
39.74,205,0.87,32.0,9,0,0,0,0,0,0,0,0,61.41,322,0.0
23.43,73,0.34,45.5,53,0,0,0,1,0,0,0,0,48.41,479,87.5
181.95,287,0.8,2.1,6,0,0,0,0,0,0,0,0,80.29,127,297.92
15.6,186,0.19,46.4,58,0,0,0,1,0,0,0,0,41.99,529,101.0
106.49,238,0.48,18.6,74,0,1,0,0,0,0,0,0,69.77,320,430.06
153.98,196,0.73,23.8,5,0,0,1,0,0,0,0,1,113.65,36,763.02
165.29,52,0.8,-17.0,5,1,0,0,0,0,0,0,0,116.29,52,707.85
113.91,478,0.44,-15.4,27,1,0,1,0,1,0,0,0,135.19,69,1057.33
109.57,337,0.58,7.6,8,0,0,0,0,0,0,0,0,61.74,290,189.35
56.25,370,0.53,-10.0,97,1,0,0,0,0,0,0,0,86.99,283,500.01
69.02,488,0.75,1.8,23,1,0,0,0,1,0,0,0,91.6,208,534.55
192.12,322,0.87,-13.2,31,1,0,1,0,0,0,0,0,160.87,5,1137.43
48.83,460,0.29,-17.7,49,1,0,0,0,1,0,0,0,81.32,354,550.66
118.02,418,0.9,-1.3,48,1,0,1,0,1,0,0,0,144.85,5,876.63
14.21,120,0.32,-8.5,20,0,0,0,0,0,0,0,0,42.58,498,117.5
106.63,18,0.18,-6.6,84,0,0,1,0,0,0,0,1,90.59,245,976.55
42.48,271,0.11,34.1,49,0,1,0,0,0,0,0,0,47.22,508,183.04
65.03,179,0.65,-7.0,90,0,0,0,0,0,0,0,0,61.0,339,232.55
129.6,469,0.55,6.2,13,0,0,1,0,1,0,0,0,103.69,118,754.35
143.72,23,0.75,-9.5,30,0,0,1,0,0,0,0,0,117.56,46,798.06
52.06,268,0.31,50.5,58,0,1,0,1,0,0,0,0,63.66,444,516.18
165.44,484,0.6,-1.8,78,0,0,1,0,1,0,0,0,111.72,51,785.85
8.9,140,0.15,11.5,27,0,0,0,0,0,0,0,0,31.59,549,0.0
31.35,491,0.18,-4.5,86,1,0,0,0,1,0,0,0,68.25,407,426.13
158.61,144,0.73,21.7,7,0,1,0,0,0,0,0,0,86.34,179,417.59
118.48,239,0.54,24.6,82,0,1,1,0,0,0,0,0,113.67,137,728.8
130.08,71,0.46,22.2,21,0,1,1,0,0,0,0,0,112.61,139,864.57
130.98,57,0.21,47.9,22,0,1,1,1,0,0,0,0,112.0,201,1065.65
140.72,332,0.25,9.5,94,0,0,0,0,0,0,0,0,54.86,326,236.08
133.43,358,0.64,20.4,85,0,1,1,0,0,0,0,0,119.41,89,906.72
79.22,14,0.79,51.2,80,0,0,0,1,0,0,0,0,72.53,283,316.83
5.27,159,0.48,-17.9,58,0,0,0,0,0,0,0,0,51.54,472,164.5
23.15,303,0.23,13.7,18,0,0,0,0,0,0,0,0,36.52,507,0.0
106.64,77,0.25,12.0,13,0,0,1,0,0,0,0,0,89.75,227,490.4
66.41,362,0.7,-8.9,29,1,0,0,0,0,0,0,0,93.91,225,562.96
189.49,195,0.49,51.0,71,0,0,1,1,0,0,0,0,118.57,43,963.59
142.59,46,0.7,2.1,44,0,0,0,0,0,0,0,0,70.89,211,238.88
180.57,488,0.52,6.3,21,0,0,1,0,1,0,0,0,110.29,49,852.64
92.16,45,0.27,-18.0,38,1,0,0,0,0,0,1,0,87.27,294,803.85
37.6,246,0.48,7.1,66,0,0,0,0,0,0,0,0,47.44,423,0.0
158.43,136,0.77,-15.3,92,0,0,0,0,0,0,0,0,83.36,169,414.14
183.2,111,0.26,-12.3,19,1,0,0,0,0,0,0,0,97.73,160,732.63
54.31,181,0.47,11.4,15,0,0,0,0,0,0,0,0,49.6,401,106.47
152.59,350,0.33,19.0,44,0,1,1,0,0,0,0,0,111.44,138,906.67
159.32,193,0.25,37.8,44,0,0,0,0,0,0,0,0,57.65,298,263.98
177.87,198,0.73,44.8,58,0,0,1,0,0,0,0,0,117.23,5,619.38
60.91,479,0.98,45.8,64,0,1,0,1,1,0,0,1,88.44,263,734.82
31.78,213,0.85,48.6,94,0,0,0,1,0,0,0,0,67.52,339,134.0
91.71,463,0.99,47.2,38,0,1,0,1,1,0,0,0,93.41,214,570.29
127.11,111,0.12,1.5,6,0,0,0,0,0,0,0,0,48.27,379,215.66
194.45,7,0.83,6.1,98,0,0,0,0,0,0,0,0,83.22,100,316.67
79.18,213,0.24,10.2,5,0,0,0,0,0,0,0,0,45.28,421,143.77
88.72,34,0.41,10.3,26,0,0,0,0,0,0,0,0,52.66,364,158.08
25.14,205,0.92,31.5,83,0,0,0,0,0,0,0,0,60.97,332,0.0
157.33,198,0.74,39.0,80,0,0,1,0,0,0,0,0,114.5,29,665.58
160.45,481,0.48,27.2,93,0,0,0,0,1,0,0,0,65.87,239,390.47
135.93,334,0.94,42.1,39,0,1,1,0,0,0,0,0,130.29,11,909.97
174.96,460,0.95,42.6,77,0,0,0,0,1,0,0,0,84.49,100,395.44
95.95,488,0.92,47.4,39,0,0,0,1,1,0,0,0,79.59,226,415.32
113.47,39,0.62,37.1,78,0,1,1,0,0,0,0,0,115.72,124,885.36
27.57,422,0.21,49.2,45,0,0,0,1,1,0,0,0,44.49,506,220.6
142.71,284,0.92,7.8,76,0,0,0,0,0,0,0,0,78.61,155,239.06
119.47,122,0.67,22.9,65,0,0,0,0,0,0,0,0,66.37,253,204.2
40.13,181,0.4,3.8,90,0,0,0,0,0,0,0,0,45.02,439,0.0
21.55,120,0.12,12.5,65,0,0,0,0,0,0,0,0,32.43,537,0.0
114.83,137,0.39,11.3,5,0,0,1,0,0,0,0,0,95.87,180,620.63
163.06,320,0.47,40.5,49,0,1,0,0,0,0,0,0,77.91,237,551.7
157.43,376,0.85,2.7,84,0,0,0,0,0,0,0,0,78.36,151,261.14
73.52,234,0.37,38.3,71,0,1,0,0,0,0,0,0,60.98,397,423.41
118.56,397,0.14,2.7,11,0,0,1,0,0,0,0,0,87.68,237,602.99
88.49,100,0.14,-7.2,86,1,0,1,0,0,0,0,0,116.77,182,1053.9
37.89,420,0.18,36.2,82,0,0,0,0,1,0,0,0,36.98,498,76.0
140.49,427,0.42,12.9,57,0,0,0,0,1,0,0,0,60.77,284,317.34
145.2,218,0.5,35.4,85,0,1,1,0,0,0,0,0,116.28,107,933.17
182.49,327,0.45,34.6,33,0,0,0,0,0,0,0,0,68.12,213,298.74
